"duplicate_group","sha256","image_count","is_cross_split","split","label","species","source_path","processed_path"
"731","db9f04b65c1a585a548c381d83d36fd0ced15dbcc07b18628d8b77d34669c25c","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000027_0.jpg","data\processed\train\non_edible\non_edible_000089.jpg"
"731","db9f04b65c1a585a548c381d83d36fd0ced15dbcc07b18628d8b77d34669c25c","2","True","val","non_edible","Amanita_muscaria","data\raw\splitted_dataset\val\poisonous\Amanita_muscaria_000027_1.jpg","data\processed\val\non_edible\non_edible_000011.jpg"
"732","0e2e0d301a0fa3aea5292aeec034d93640df6b9c119be23256c47f796659498e","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000029_0.jpg","data\processed\train\non_edible\non_edible_000092.jpg"
"732","0e2e0d301a0fa3aea5292aeec034d93640df6b9c119be23256c47f796659498e","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000030_1.jpg","data\processed\train\non_edible\non_edible_000095.jpg"
"733","a93c542ca3a4af557c61e1b8aa0e9e61ae0795b668fae1e6009bbf18a1b82dd1","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000001_0.jpg","data\processed\train\non_edible\non_edible_000096.jpg"
"733","a93c542ca3a4af557c61e1b8aa0e9e61ae0795b668fae1e6009bbf18a1b82dd1","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000002_1.jpg","data\processed\train\non_edible\non_edible_000099.jpg"
"734","37bef34bfc627b3383abd2886dad063c8f4ef7ce88eeb276738261190645b3a9","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000001_1.jpg","data\processed\train\non_edible\non_edible_000097.jpg"
"734","37bef34bfc627b3383abd2886dad063c8f4ef7ce88eeb276738261190645b3a9","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000003_0.jpg","data\processed\train\non_edible\non_edible_000100.jpg"
"735","7d2a7b8a495576bcfe8c48d0d51a80ea1971298b1a7df654caba963fe97419f9","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000002_0.jpg","data\processed\train\non_edible\non_edible_000098.jpg"
"735","7d2a7b8a495576bcfe8c48d0d51a80ea1971298b1a7df654caba963fe97419f9","2","True","test","non_edible","Amanita_ocreata","data\raw\splitted_dataset\test\poisonous\Amanita_ocreata_000003_1.jpg","data\processed\test\non_edible\non_edible_000012.jpg"
"736","f2211bb1a5e95d525667d1ddb8a99fc1abe406ae3efa7c95d32e387742d3a301","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000005_0.jpg","data\processed\train\non_edible\non_edible_000101.jpg"
"736","f2211bb1a5e95d525667d1ddb8a99fc1abe406ae3efa7c95d32e387742d3a301","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000005_1.jpg","data\processed\train\non_edible\non_edible_000102.jpg"
"737","0d5e6cc1a1a30856e19fd7981851be7347eb8ca6dba6e6df3d49bab98e1544bc","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000006_0.jpg","data\processed\train\non_edible\non_edible_000103.jpg"
"737","0d5e6cc1a1a30856e19fd7981851be7347eb8ca6dba6e6df3d49bab98e1544bc","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000007_1.jpg","data\processed\train\non_edible\non_edible_000106.jpg"
"738","c61c14b4f2b4b9ba2b64a0f78bf30d83cd7be4f6813729fe4f7e535020a270be","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000006_1.jpg","data\processed\train\non_edible\non_edible_000104.jpg"
"738","c61c14b4f2b4b9ba2b64a0f78bf30d83cd7be4f6813729fe4f7e535020a270be","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000007_0.jpg","data\processed\train\non_edible\non_edible_000105.jpg"
"739","18b51810cf270e7c2eeabca22390d5c115e929ff09f97b70f3370fbb25063b81","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000008_1.jpg","data\processed\train\non_edible\non_edible_000107.jpg"
"739","18b51810cf270e7c2eeabca22390d5c115e929ff09f97b70f3370fbb25063b81","2","True","test","non_edible","Amanita_ocreata","data\raw\splitted_dataset\test\poisonous\Amanita_ocreata_000008_0.jpg","data\processed\test\non_edible\non_edible_000015.jpg"
"740","b328964e2dbeb7594b2d124708993c4140038ea1761f05d9e26db5794111b8c5","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000010_0.jpg","data\processed\train\non_edible\non_edible_000109.jpg"
"740","b328964e2dbeb7594b2d124708993c4140038ea1761f05d9e26db5794111b8c5","2","True","val","non_edible","Amanita_ocreata","data\raw\splitted_dataset\val\poisonous\Amanita_ocreata_000010_1.jpg","data\processed\val\non_edible\non_edible_000013.jpg"
"741","5a4ac32d0845f8fc2b02523877a75cda26575a5e0a8f75f9d82c538bc47b7640","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000011_0.jpg","data\processed\train\non_edible\non_edible_000110.jpg"
"741","5a4ac32d0845f8fc2b02523877a75cda26575a5e0a8f75f9d82c538bc47b7640","2","True","val","non_edible","Amanita_ocreata","data\raw\splitted_dataset\val\poisonous\Amanita_ocreata_000011_1.jpg","data\processed\val\non_edible\non_edible_000014.jpg"
"742","ddbc61050bcfab1b0fc400bdddbcd6cf5e70513dfa854d9b52c754bae92638c2","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000012_0.jpg","data\processed\train\non_edible\non_edible_000111.jpg"
"742","ddbc61050bcfab1b0fc400bdddbcd6cf5e70513dfa854d9b52c754bae92638c2","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000012_1.jpg","data\processed\train\non_edible\non_edible_000112.jpg"
"743","077e845439ea1abf727de8fcb3798ea03b30c07af0ea170e0c611c2523c0f1dd","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000013_0.jpg","data\processed\train\non_edible\non_edible_000113.jpg"
"743","077e845439ea1abf727de8fcb3798ea03b30c07af0ea170e0c611c2523c0f1dd","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000015_1.jpg","data\processed\train\non_edible\non_edible_000118.jpg"
"744","d8b1020868372b2b9647064131343a8b36880be994f6324b4c14f4c840d8dda9","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000013_1.jpg","data\processed\train\non_edible\non_edible_000114.jpg"
"744","d8b1020868372b2b9647064131343a8b36880be994f6324b4c14f4c840d8dda9","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000014_0.jpg","data\processed\train\non_edible\non_edible_000115.jpg"
"745","253a0b860c8d38954ffc2770a6f0bbf70415bf9059400fd6dfd13f35ede6bc7c","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000014_1.jpg","data\processed\train\non_edible\non_edible_000116.jpg"
"745","253a0b860c8d38954ffc2770a6f0bbf70415bf9059400fd6dfd13f35ede6bc7c","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000015_0.jpg","data\processed\train\non_edible\non_edible_000117.jpg"
"746","f58a0eff323bf5780f6af322f8c7e459b31032080b4c30bd050877a5d92b0a80","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000016_0.jpg","data\processed\train\non_edible\non_edible_000119.jpg"
"746","f58a0eff323bf5780f6af322f8c7e459b31032080b4c30bd050877a5d92b0a80","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000016_1.jpg","data\processed\train\non_edible\non_edible_000120.jpg"
"747","91d30087a5de2e612fa2b3499de5844b33a30a915994476284dff9d857b3321a","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000017_0.jpg","data\processed\train\non_edible\non_edible_000121.jpg"
"747","91d30087a5de2e612fa2b3499de5844b33a30a915994476284dff9d857b3321a","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000017_1.jpg","data\processed\train\non_edible\non_edible_000122.jpg"
"748","c1aa033babb4e85660d70fdb09210c75187afd3838bd1a6658d7474991492646","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000018_1.jpg","data\processed\train\non_edible\non_edible_000123.jpg"
"748","c1aa033babb4e85660d70fdb09210c75187afd3838bd1a6658d7474991492646","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000019_0.jpg","data\processed\train\non_edible\non_edible_000124.jpg"
"749","7de8187c58c02f2e96825f8f338b3e400f32e01fcfc2bc2c96a4dc99a2865d40","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000019_1.jpg","data\processed\train\non_edible\non_edible_000125.jpg"
"749","7de8187c58c02f2e96825f8f338b3e400f32e01fcfc2bc2c96a4dc99a2865d40","2","True","val","non_edible","Amanita_ocreata","data\raw\splitted_dataset\val\poisonous\Amanita_ocreata_000018_0.jpg","data\processed\val\non_edible\non_edible_000015.jpg"
"750","e5c7000ef911d9c4108a84530f20e41b56123fb917a414b78c79350f3694d6dc","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000020_0.jpg","data\processed\train\non_edible\non_edible_000126.jpg"
"750","e5c7000ef911d9c4108a84530f20e41b56123fb917a414b78c79350f3694d6dc","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000022_1.jpg","data\processed\train\non_edible\non_edible_000131.jpg"
"751","d3208dde4dccc4cace3cf88303bb1bc8f1d72b48e9031fa92b1835943cecac6e","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000020_1.jpg","data\processed\train\non_edible\non_edible_000127.jpg"
"751","d3208dde4dccc4cace3cf88303bb1bc8f1d72b48e9031fa92b1835943cecac6e","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000021_0.jpg","data\processed\train\non_edible\non_edible_000128.jpg"
"752","d2f8c09a38b45452bf9b48a1376fdeab4bb2469b5282611484fc4f3e88a3544d","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000021_1.jpg","data\processed\train\non_edible\non_edible_000129.jpg"
"752","d2f8c09a38b45452bf9b48a1376fdeab4bb2469b5282611484fc4f3e88a3544d","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000024_0.jpg","data\processed\train\non_edible\non_edible_000133.jpg"
"753","08470bebc7417b9907a9f1ba70dd943ee78b83c36464ca03fff60558675edad7","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000022_0.jpg","data\processed\train\non_edible\non_edible_000130.jpg"
"753","08470bebc7417b9907a9f1ba70dd943ee78b83c36464ca03fff60558675edad7","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000023_1.jpg","data\processed\train\non_edible\non_edible_000132.jpg"
"754","5952db611e76a9ec514d4679b445ff150c276d9c0bb88961981cb8bc43a9c80f","4","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000024_1.jpg","data\processed\train\non_edible\non_edible_000134.jpg"
"754","5952db611e76a9ec514d4679b445ff150c276d9c0bb88961981cb8bc43a9c80f","4","True","train","non_edible","Amanita_smithiana","data\raw\splitted_dataset\train\poisonous\Amanita_smithiana_000004_0.jpg","data\processed\train\non_edible\non_edible_000197.jpg"
"754","5952db611e76a9ec514d4679b445ff150c276d9c0bb88961981cb8bc43a9c80f","4","True","train","non_edible","Amanita_smithiana","data\raw\splitted_dataset\train\poisonous\Amanita_smithiana_000005_1.jpg","data\processed\train\non_edible\non_edible_000200.jpg"
"754","5952db611e76a9ec514d4679b445ff150c276d9c0bb88961981cb8bc43a9c80f","4","True","test","non_edible","Amanita_ocreata","data\raw\splitted_dataset\test\poisonous\Amanita_ocreata_000023_0.jpg","data\processed\test\non_edible\non_edible_000016.jpg"
"755","ea1b9f1fbf6c3a70e0e3e709ea57fb26590048e8c6f140986738a67091e621df","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000025_0.jpg","data\processed\train\non_edible\non_edible_000135.jpg"
"755","ea1b9f1fbf6c3a70e0e3e709ea57fb26590048e8c6f140986738a67091e621df","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000025_1.jpg","data\processed\train\non_edible\non_edible_000136.jpg"
"756","4b401470016967ed803c9c99cc10991df1a295c3b8d84e9acf334c23ce62520c","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000026_0.jpg","data\processed\train\non_edible\non_edible_000137.jpg"
"756","4b401470016967ed803c9c99cc10991df1a295c3b8d84e9acf334c23ce62520c","2","True","val","non_edible","Amanita_ocreata","data\raw\splitted_dataset\val\poisonous\Amanita_ocreata_000029_1.jpg","data\processed\val\non_edible\non_edible_000017.jpg"
"757","c530be3bec5b3db7a62fe1048223b1f138faaf2f78bdc096b582bb6afd6adc2b","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000026_1.jpg","data\processed\train\non_edible\non_edible_000138.jpg"
"757","c530be3bec5b3db7a62fe1048223b1f138faaf2f78bdc096b582bb6afd6adc2b","2","False","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000029_0.jpg","data\processed\train\non_edible\non_edible_000141.jpg"
"758","82f42349fbcc68415414624cd50e17ce173e58a7fa9419cce6fc27d094e4e979","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000027_1.jpg","data\processed\train\non_edible\non_edible_000139.jpg"
"758","82f42349fbcc68415414624cd50e17ce173e58a7fa9419cce6fc27d094e4e979","2","True","test","non_edible","Amanita_ocreata","data\raw\splitted_dataset\test\poisonous\Amanita_ocreata_000027_0.jpg","data\processed\test\non_edible\non_edible_000017.jpg"
"759","817c5134c04cc798d88001c2bbe9d1a31adc71d8748dbfc8e15b5f2555319340","2","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000028_0.jpg","data\processed\train\non_edible\non_edible_000140.jpg"
"759","817c5134c04cc798d88001c2bbe9d1a31adc71d8748dbfc8e15b5f2555319340","2","True","val","non_edible","Amanita_ocreata","data\raw\splitted_dataset\val\poisonous\Amanita_ocreata_000028_1.jpg","data\processed\val\non_edible\non_edible_000016.jpg"
"760","2393463d4335dcc6817fc6308296f52bd6dfad55d51f9a0dbd0ecc8adc1ec331","2","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000001_0.jpg","data\processed\train\non_edible\non_edible_000144.jpg"
"760","2393463d4335dcc6817fc6308296f52bd6dfad55d51f9a0dbd0ecc8adc1ec331","2","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000001_1.jpg","data\processed\train\non_edible\non_edible_000145.jpg"
"761","815e65a4235c1726159fcb120f2486a2582bbc62bb6801ec334ff557f0427ac4","2","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000002_0.jpg","data\processed\train\non_edible\non_edible_000146.jpg"
"761","815e65a4235c1726159fcb120f2486a2582bbc62bb6801ec334ff557f0427ac4","2","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000002_1.jpg","data\processed\train\non_edible\non_edible_000147.jpg"
"762","bed2dba9ec022d08be380489b27fe1d25acb0c8f2ae35b5ba56acd4feb9d0005","2","True","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000003_1.jpg","data\processed\train\non_edible\non_edible_000149.jpg"
"762","bed2dba9ec022d08be380489b27fe1d25acb0c8f2ae35b5ba56acd4feb9d0005","2","True","val","non_edible","Amanita_phalloides","data\raw\splitted_dataset\val\poisonous\Amanita_phalloides_000007_0.jpg","data\processed\val\non_edible\non_edible_000018.jpg"
"763","5facdcc1e555e6af0b93566ce90b57ec55599dfc45c4556cd7241f00b04949e4","2","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000004_0.jpg","data\processed\train\non_edible\non_edible_000150.jpg"
"763","5facdcc1e555e6af0b93566ce90b57ec55599dfc45c4556cd7241f00b04949e4","2","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000006_1.jpg","data\processed\train\non_edible\non_edible_000154.jpg"
"764","04d530d47b88d703a01d859601f18c706e7452a4d8ac96586a3ea8ecfb61efd4","2","True","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000005_0.jpg","data\processed\train\non_edible\non_edible_000152.jpg"
"764","04d530d47b88d703a01d859601f18c706e7452a4d8ac96586a3ea8ecfb61efd4","2","True","test","non_edible","Amanita_phalloides","data\raw\splitted_dataset\test\poisonous\Amanita_phalloides_000005_1.jpg","data\processed\test\non_edible\non_edible_000018.jpg"
"765","abf937a7ead22fd313a8e686a0487412c59de506e3e14842da2a79df80530c9d","6","False","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000006_0.png","data\processed\train\non_edible\non_edible_000153.jpg"
